hq_id,original_file,identity,split,image_path
229,202014.jpg,6638,test,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\229.jpg
230,063139.jpg,2066,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\230.jpg
231,152052.jpg,9570,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\231.jpg
232,095050.jpg,6702,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\232.jpg
233,042236.jpg,1960,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\233.jpg
234,080543.jpg,8962,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\234.jpg
235,187544.jpg,8963,test,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\235.jpg
236,134205.jpg,2858,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\236.jpg
237,157090.jpg,8761,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\237.jpg
238,122638.jpg,657,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\238.jpg
239,142114.jpg,7022,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\239.jpg
240,017927.jpg,6811,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\240.jpg
241,105640.jpg,4543,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\241.jpg
242,094521.jpg,7006,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\242.jpg
243,069591.jpg,248,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\243.jpg
244,022824.jpg,918,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\244.jpg
245,176070.jpg,1544,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\245.jpg
246,029875.jpg,3119,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\246.jpg
247,135081.jpg,2295,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\247.jpg
248,018291.jpg,7867,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\248.jpg
249,135696.jpg,1281,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\249.jpg
250,165935.jpg,887,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\250.jpg
251,009149.jpg,10016,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\251.jpg
252,136719.jpg,1113,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\252.jpg
253,031338.jpg,5775,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\253.jpg
254,003105.jpg,4437,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\254.jpg
255,052053.jpg,901,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\255.jpg
256,182727.jpg,6472,test,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\256.jpg
257,046301.jpg,6904,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\257.jpg
258,189089.jpg,5914,test,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\258.jpg
259,090377.jpg,3808,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\259.jpg
260,000814.jpg,3357,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\260.jpg
261,022690.jpg,674,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\261.jpg
262,006735.jpg,3221,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\262.jpg
263,185929.jpg,8726,test,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\263.jpg
264,115328.jpg,1281,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\264.jpg
265,185989.jpg,6677,test,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\265.jpg
266,125519.jpg,1988,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\266.jpg
267,190721.jpg,7236,test,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\267.jpg
268,016899.jpg,1515,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\268.jpg
269,046048.jpg,6443,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\269.jpg
270,181641.jpg,1713,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\270.jpg
271,107786.jpg,562,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\271.jpg
272,000860.jpg,3404,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\272.jpg
273,122694.jpg,1303,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\273.jpg
274,033440.jpg,5293,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\274.jpg
275,038045.jpg,5459,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\275.jpg
276,154676.jpg,6152,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\276.jpg
277,098073.jpg,2414,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\277.jpg
278,123903.jpg,9477,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\278.jpg
279,050703.jpg,1962,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\279.jpg
280,044867.jpg,1238,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\280.jpg
281,000885.jpg,1423,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\281.jpg
282,067818.jpg,8642,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\282.jpg
283,094092.jpg,9091,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\283.jpg
284,160846.jpg,8979,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\284.jpg
285,151583.jpg,138,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\285.jpg
286,019652.jpg,9137,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\286.jpg
287,036006.jpg,8224,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\287.jpg
288,128432.jpg,7265,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\288.jpg
289,015475.jpg,7013,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\289.jpg
290,142853.jpg,113,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\290.jpg
291,142068.jpg,3198,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\291.jpg
292,090447.jpg,9137,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\292.jpg
293,103843.jpg,6548,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\293.jpg
294,100788.jpg,1815,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\294.jpg
295,013207.jpg,8472,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\295.jpg
296,068895.jpg,1538,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\296.jpg
297,147341.jpg,4852,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\297.jpg
298,159139.jpg,471,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\298.jpg
299,000168.jpg,2463,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\299.jpg
300,120523.jpg,7354,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\300.jpg
301,050562.jpg,476,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\301.jpg
302,149685.jpg,3788,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\302.jpg
303,199804.jpg,9798,test,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\303.jpg
304,161390.jpg,230,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\304.jpg
305,090935.jpg,174,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\305.jpg
306,082606.jpg,2242,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\306.jpg
307,133192.jpg,1092,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\307.jpg
308,058127.jpg,4782,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\308.jpg
309,186207.jpg,5159,test,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\309.jpg
310,140824.jpg,94,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\310.jpg
311,042695.jpg,5189,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\311.jpg
312,013246.jpg,5611,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\312.jpg
313,153995.jpg,8511,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\313.jpg
314,175084.jpg,4658,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\314.jpg
315,151241.jpg,8515,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\315.jpg
316,136914.jpg,6845,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\316.jpg
317,033863.jpg,3060,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\317.jpg
318,008537.jpg,5293,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\318.jpg
319,139544.jpg,5889,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\319.jpg
320,167454.jpg,3547,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\320.jpg
321,159955.jpg,1239,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\321.jpg
322,016784.jpg,403,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\322.jpg
323,093723.jpg,3021,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\323.jpg
324,049856.jpg,2382,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\324.jpg
325,087190.jpg,3494,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\325.jpg
326,038246.jpg,9176,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\326.jpg
327,014965.jpg,505,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\327.jpg
328,063418.jpg,3119,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\328.jpg
329,090232.jpg,1657,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\329.jpg
330,017096.jpg,2006,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\330.jpg
331,012586.jpg,492,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\331.jpg
332,146354.jpg,8856,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\332.jpg
333,008099.jpg,9570,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\333.jpg
334,043350.jpg,2310,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\334.jpg
335,118896.jpg,1628,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\335.jpg
336,028851.jpg,1422,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\336.jpg
337,073152.jpg,5459,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\337.jpg
338,078234.jpg,9542,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\338.jpg
339,154416.jpg,4903,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\339.jpg
340,102478.jpg,7460,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\340.jpg
341,019542.jpg,259,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\341.jpg
342,148622.jpg,4554,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\342.jpg
343,067000.jpg,8141,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\343.jpg
344,106339.jpg,1998,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\344.jpg
345,062456.jpg,9830,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\345.jpg
346,132205.jpg,8962,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\346.jpg
347,065362.jpg,5617,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\347.jpg
348,137494.jpg,7716,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\348.jpg
349,001957.jpg,5953,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\349.jpg
350,145101.jpg,5775,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\350.jpg
351,123806.jpg,5910,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\351.jpg
352,000145.jpg,8776,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\352.jpg
353,196578.jpg,5256,test,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\353.jpg
354,130059.jpg,9158,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\354.jpg
355,067840.jpg,7506,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\355.jpg
356,031591.jpg,1559,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\356.jpg
357,043962.jpg,436,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\357.jpg
358,128822.jpg,38,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\358.jpg
359,050776.jpg,4972,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\359.jpg
360,126307.jpg,6994,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\360.jpg
361,075002.jpg,7022,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\361.jpg
362,163278.jpg,3155,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\362.jpg
363,120541.jpg,2472,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\363.jpg
364,070268.jpg,259,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\364.jpg
365,095859.jpg,3353,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\365.jpg
366,168036.jpg,4669,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\366.jpg
367,085431.jpg,7211,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\367.jpg
368,092484.jpg,5369,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\368.jpg
369,088584.jpg,3994,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\369.jpg
370,114900.jpg,2910,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\370.jpg
371,037632.jpg,3151,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\371.jpg
372,114476.jpg,3808,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\372.jpg
373,109438.jpg,1330,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\373.jpg
374,099876.jpg,5784,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\374.jpg
375,174860.jpg,2172,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\375.jpg
376,086640.jpg,5140,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\376.jpg
377,145645.jpg,5917,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\377.jpg
378,090873.jpg,353,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\378.jpg
379,094546.jpg,403,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\379.jpg
380,201990.jpg,6703,test,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\380.jpg
381,188736.jpg,9798,test,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\381.jpg
382,109932.jpg,6110,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\382.jpg
383,034384.jpg,1513,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\383.jpg
384,075282.jpg,3475,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\384.jpg
385,125544.jpg,5809,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\385.jpg
386,048496.jpg,8184,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\386.jpg
387,040667.jpg,2314,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\387.jpg
388,013742.jpg,2924,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\388.jpg
389,177755.jpg,4388,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\389.jpg
390,002264.jpg,3808,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\390.jpg
391,049763.jpg,3805,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\391.jpg
392,021533.jpg,8979,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\392.jpg
393,060583.jpg,631,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\393.jpg
394,197986.jpg,5444,test,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\394.jpg
395,111938.jpg,2445,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\395.jpg
396,016791.jpg,1054,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\396.jpg
397,146672.jpg,1565,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\397.jpg
398,189331.jpg,6741,test,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\398.jpg
399,179193.jpg,2034,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\399.jpg
400,020213.jpg,3147,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\400.jpg
401,046084.jpg,3031,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\401.jpg
402,011928.jpg,9401,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\402.jpg
403,088335.jpg,6952,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\403.jpg
404,193835.jpg,6135,test,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\404.jpg
405,082945.jpg,446,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\405.jpg
406,106738.jpg,5198,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\406.jpg
407,005154.jpg,2861,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\407.jpg
408,122479.jpg,7578,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\408.jpg
409,168082.jpg,4773,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\409.jpg
410,063151.jpg,4410,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\410.jpg
411,113599.jpg,2156,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\411.jpg
412,102637.jpg,6461,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\412.jpg
413,188208.jpg,5760,test,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\413.jpg
414,038613.jpg,10008,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\414.jpg
415,002991.jpg,5611,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\415.jpg
416,031372.jpg,3817,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\416.jpg
417,022611.jpg,4532,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\417.jpg
418,064834.jpg,47,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\418.jpg
419,080212.jpg,5552,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\419.jpg
420,064770.jpg,6429,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\420.jpg
421,067167.jpg,1652,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\421.jpg
422,049901.jpg,2072,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\422.jpg
423,009310.jpg,7756,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\423.jpg
424,151415.jpg,731,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\424.jpg
425,184015.jpg,9728,test,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\425.jpg
426,000239.jpg,3808,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\426.jpg
427,142926.jpg,4119,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\427.jpg
428,028362.jpg,8746,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\428.jpg
429,154663.jpg,5716,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\429.jpg
430,126546.jpg,9135,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\430.jpg
431,194438.jpg,9988,test,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\431.jpg
432,015599.jpg,7244,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\432.jpg
433,092791.jpg,7613,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\433.jpg
434,086035.jpg,1770,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\434.jpg
435,084172.jpg,4437,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\435.jpg
436,065867.jpg,8967,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\436.jpg
437,181036.jpg,2758,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\437.jpg
438,044914.jpg,5247,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\438.jpg
439,095745.jpg,5222,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\439.jpg
440,001148.jpg,303,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\440.jpg
441,089399.jpg,1169,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\441.jpg
442,038998.jpg,10095,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\442.jpg
443,000717.jpg,6286,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\443.jpg
444,089223.jpg,9610,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\444.jpg
445,101997.jpg,3119,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\445.jpg
446,200499.jpg,9250,test,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\446.jpg
447,084879.jpg,4027,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\447.jpg
448,170222.jpg,2348,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\448.jpg
449,119775.jpg,9265,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\449.jpg
450,070001.jpg,6718,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\450.jpg
451,185313.jpg,6551,test,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\451.jpg
452,138709.jpg,9659,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\452.jpg
453,192372.jpg,6632,test,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\453.jpg
454,157069.jpg,674,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\454.jpg
455,010461.jpg,7331,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\455.jpg
456,154818.jpg,4913,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\456.jpg
457,027484.jpg,8810,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\457.jpg
